id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44472823,"Loop 1BR w/ Gym, Doorman, nr L & Parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,137,32,1,2022-05-15,0.14,639,283,1,32+days Listing
44472881,"Lincoln Park Studio w/ W/D, nr L & New City",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,107,32,1,2021-03-31,0.05,639,294,0,32+days Listing
44472905,"Lincoln Park Studio w/ W/D, nr L & New City",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,118,32,0,,,639,273,0,32+days Listing
44489721,"Views!!! Lake!! Pool, balcony!",80999589,Wendy,,Near North Side,41.89218,-87.61717,Entire home/apt,299,32,0,,,1,0,0,
44508237,Bittersweet by the Lake,38018900,Meagan,,Lake View,41.95393,-87.64732,Entire home/apt,97,5,25,2021-11-09,0.92,1,70,0,R20000057608
43486597,Beautiful long term home in the heart of Bucktown.,346794600,Bob,,Logan Square,41.91686,-87.67356,Entire home/apt,165,32,0,,,1,335,0,
44552341,320 Spacious Garden RM in a Happy Home w/ Laundry,91186260,Jessie,,Englewood,41.78977,-87.63444,Private room,38,32,0,,,6,365,0,R19000037484
44063437,Roscoe Village Inn | Guesthouse | Walk to Wrigley!,49260140,Kimberly,,North Center,41.94493,-87.68038,Entire home/apt,199,3,15,2022-11-29,0.9,2,235,11,2209640
43498654,"1 Bed, 1 Bath w Full Amenities, Patio, W/D, Field Guide (202) East Lincoln Park location near the Zoo and Lakefront",53964832,Jonathan,,Lincoln Park,41.93025,-87.64296,Entire home/apt,189,2,33,2022-09-18,1.12,14,358,18,2718818
44557865,"Homey, energy efficient 2 &  separate laundry room",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.76269,-87.61428,Private room,40100,1,59,2022-03-28,2.07,4,251,23,R21000073814
44085884,High Floor Luxury with a View,8896602,Leah,,Near North Side,41.89626,-87.62726,Entire home/apt,100,32,7,2022-11-02,0.25,1,58,1,City registration pending
43500305,Stylish 1 bedroom with car rental option (2J),346927652,Scott,,South Lawndale,41.84748,-87.7267,Entire home/apt,45,32,0,,,2,0,0,City registration pending
43534178,12 Bedroom/12 bath home in Bucktown/Wicker Park,25106009,Ray,,Logan Square,41.92088,-87.6836,Entire home/apt,300,5,0,,,1,0,0,R21000074676
43544239,Michigan Ave Downtown Private Room + Private Bath,336504529,Don,,Loop,41.87179,-87.62401,Private room,97,1,1,2020-07-03,0.03,7,0,0,R19000039355
44566570,"Gold Coast 2BR w/ Roof, Gym, nr MagMile",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,158,32,0,,,639,321,0,32+days Listing
44566641,"Gold Coast 2BR w/ Roof, Gym, nr MagMile",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,179,32,0,,,639,321,0,32+days Listing
44566726,"Loop 2BR w/ Gym, Roof, nr Riverwalk & the L",107434423,Blueground,,Loop,41.88558099999999,-87.6257005,Entire home/apt,113,32,1,2022-04-05,0.12,639,353,1,32+days Listing
44568170,"S. Loop Studio, nr L, Grant Park & Sheed",107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,127,32,3,2022-05-12,0.12,639,335,1,32+days Listing
43601672,2 Bedrooms for 4: King & Queen Beds Long Term Stay,277460072,Arsène,,Washington Park,41.78553,-87.61713,Private room,254,32,2,2021-06-05,0.08,7,0,0,R22000086176
44115433,The Orleans - Entire Building - With Rooftop Deck!,170785489,Dmd,,Near North Side,41.8989,-87.6386,Entire home/apt,1246,2,1,2021-06-20,0.05,38,319,0,2570165
44642766,Stunning 1BR in the Heart of Vibrant Pilsen,257894542,Hena,,Lower West Side,41.85678,-87.65192,Entire home/apt,79,30,26,2022-06-20,1.0,2,356,3,R20000057605
43638464,Cute Attic Apartment in Historic Ukrainian Village,231272947,Liyaquat,,West Town,41.9023,-87.67987,Entire home/apt,101,3,58,2022-11-19,2.07,2,0,36,R22000083147
43689052,Hyde Park/UC Newly Renovated Private Room #1,348938093,Andy,,Grand Boulevard,41.80633,-87.60671,Private room,54,1,82,2022-11-28,2.7,3,180,30,R20000056184
44126335,Kasa | Walk to Lincoln Park Zoo | Chicago,88566861,Kasa,,Near North Side,41.89648,-87.62853,Entire home/apt,178,3,565,2022-12-16,19.15,18,294,218,2694638
45515581,Chicago Themed Garden Unit - Historic Bronzeville,19541995,Kendal,,Douglas,41.82998,-87.62028,Entire home/apt,115,32,62,2022-12-10,2.36,2,82,41,R20000058484
44132383,The Orleans - Floor 2: Private roofdeck Patio!,170785489,Dmd,,Near North Side,41.89652,-87.63859,Entire home/apt,649,2,10,2022-12-11,0.54,38,328,8,2570163
45530485,Bright Condo in the Center of Vibrant Wicker Park!,352736921,Sara,,West Town,41.91059,-87.6793,Entire home/apt,49,1,87,2022-12-06,3.27,1,346,34,R22000076652
44971476,Loft style apartment near Humboldt Park,126734826,Antonio,,Humboldt Park,41.89824,-87.70401,Entire home/apt,236,7,14,2022-08-01,0.53,2,113,7,R20000052971
44135080,Lovely Large Lincoln Square Apt￨Parking,354492635,Kyle,,Lincoln Square,41.97104,-87.68569,Entire home/apt,342,2,147,2022-12-04,4.98,1,337,58,R20000056746
45546582,Bohemian Moto Inn,6770274,Nicole & Anders,,West Town,41.89713,-87.67569,Entire home/apt,217,2,73,2022-12-11,2.78,1,75,36,R21000061839
44145941,Stunning Duplex Condo #1 - Downtown River North,170785489,Dmd,,Near North Side,41.89788,-87.63951,Entire home/apt,216,2,110,2022-12-15,3.72,38,325,55,2665019
44162298,Spacious Hideaway minutes from Downtown w/Parking,169297663,William,,West Town,41.90019,-87.66339,Entire home/apt,115,3,90,2022-12-04,3.18,21,41,32,R22000089131
44163692,Room A - very comfortable 1 bedroom king-size bed,40832295,Shannon,,Belmont Cragin,41.919392,-87.779465,Private room,150,2,5,2022-09-19,0.7,4,365,5,R22000077883
45000378,South Shore Beauty Close to everything,66073787,Nicole,,South Shore,41.75383,-87.56818,Private room,37,32,2,2021-06-01,0.07,2,180,0,R20000057872
45009173,Humboldt Park Loft,43614741,Chris & Preeti,,Humboldt Park,41.90817,-87.71394,Entire home/apt,116,2,76,2022-10-27,2.78,1,79,32,R22000092434
45102210,Amazing City Get Away. Perfect for Entertaining!,46939427,Anthony,,Logan Square,41.92613,-87.69761,Entire home/apt,564,32,6,2021-10-10,0.22,6,365,0,R17000015121
45564076,Only Urban Beach House in Chicago,204348047,Keith,,Rogers Park,42.00884,-87.66092,Entire home/apt,785,3,23,2022-10-09,0.9,1,329,10,R20000058489
45565646,W/Breakfast! By Metra & Jackson Park Hospital,47056445,Andy,,South Shore,41.76276,-87.588,Private room,50,29,10,2022-10-31,0.4,9,232,8,R20000055861
45106084,Logan Square Brick 2nd floor apt.,162300045,Ricky,,Logan Square,41.92611,-87.71727,Private room,50,32,0,,,1,0,0,City registration pending
45172935,Vista King,318103179,Hotel Julian,,Loop,41.88516,-87.62486,Hotel room,111,1,38,2022-11-21,1.56,3,347,14,47-5611763
45638499,The Andersonville Hooch Parlor,131184554,Nicholas & Jesse,,Edgewater,41.98032,-87.67386,Entire home/apt,254,2,34,2022-12-04,2.32,2,180,28,R20000059419
44252444,Huge Home * Yard * Parking * Best Location,170049620,Alex,,Near North Side,41.90954,-87.63778,Entire home/apt,528,2,83,2022-12-16,2.86,1,297,33,R18000033663
44300957,Unique Modern Lincoln Park Loft,3335284,Kate,,Lincoln Park,41.92837,-87.65411,Entire home/apt,235,32,2,2021-04-17,0.08,1,178,0,R20000056802
45177174,Clean & Comfortable 2 Bed Bordering Humboldt Park!,149146958,Marabella,,Humboldt Park,41.91024,-87.70361,Entire home/apt,75,1,83,2022-12-12,3.11,1,356,36,R20000058508
45642102,"Apartment close to Midway and Downtown! 1bdr, 1bth",248544044,Karina,,Archer Heights,41.81263,-87.72695,Entire home/apt,60,32,13,2021-08-14,0.49,2,0,0,City registration pending
45194066,NEW 3BDR/1BA | Irving Park |FREE str P & 250 mbps,211029191,Daniel,,Irving Park,41.95487,-87.70949,Entire home/apt,208,2,26,2022-10-30,1.06,4,343,19,R19000048896
45673084,Top Floor 2 BR Apt in Classic Greystone,1459320,Adam,,Logan Square,41.92848,-87.72609,Entire home/apt,104,2,24,2022-12-05,1.0,1,47,22,R20000058881
44326178,qC1b32x Luxury Double Full Beds,22094147,Emma And Jim,,East Garfield Park,41.87721,-87.70245,Private room,31,32,20,2021-08-12,0.69,30,0,0,City registration permit pending
45704307,CASITA HERMOSA-Spacious Garden Apt-great location!,20630370,Melissa,,Hermosa,41.92618,-87.73411,Entire home/apt,236,2,48,2022-10-11,2.3,1,119,27,R22000076217
45250313,"Loop 2BR w/ Gym, Doorman, nr L & Parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,202,32,1,2021-09-19,0.07,639,319,0,32-days listing
45259783,Comfortable Room Five Min Walk to Blue Line/ RM 6,102750577,Jane,,Irving Park,41.94834,-87.71331,Private room,45,1,65,2022-11-11,2.35,6,361,35,R21000073218
45281916,Attached bath. UChicago Hospital. Train.,1385332,Patt,,Woodlawn,41.78275,-87.6061,Private room,42,32,6,2022-11-15,0.29,16,245,3,
45713344,FANTASTIC LOCATION| WiFi | LONG STAY | STUDIO UNIT,49626033,Roma,,Near North Side,41.89825,-87.62053,Entire home/apt,120,28,2,2022-11-20,0.12,31,365,1,R19000050295
44375009,Logan/Avondale Perfection -2 Min Walk to Blue Line,36745236,Nora,,Avondale,41.94003,-87.71533,Entire home/apt,111,4,42,2022-12-05,1.45,1,330,23,R21000073767
45304453,#Luxurious Private Room & Private Bathroom,137568651,Charlie,,Dunning,41.94041,-87.78664,Private room,60,1,61,2022-11-30,2.3,6,365,23,R20000058899
44432427,Quiet Andersonville near Restaurants and Shopping,54531970,Byron,,Edgewater,41.98397,-87.67396,Private room,85,2,21,2022-10-24,0.75,1,364,10,R20000056807
44451347,"Sanitized Home, 4BR/3BA, Free Parking available",179677031,Karen,,Armour Square,41.84822,-87.64047,Entire home/apt,300,1,41,2022-11-27,2.13,1,151,21,R21000062674
45768095,Sunny Place with Restaurants Around the Corner,371036931,Roseanna,,Near West Side,41.87278,-87.65162,Entire home/apt,135,4,43,2022-11-27,2.41,32,343,31,Registered
44472597,Cozy South Loop One Bedroom + Laundry,22803113,Bryan,,Near South Side,41.86413,-87.62349,Entire home/apt,80,32,0,,,1,317,0,
45784151,HUGE & BRAND NEW BEACH Apartment is Ready For You!,131190502,Liz,,Rogers Park,42.00976,-87.66553,Entire home/apt,128,2,28,2022-10-12,1.41,1,179,12,R22000083435
45786059,Bright Boho Apartment-Large Balcony & Free Parking,371036931,Roseanna,,Near West Side,41.87077,-87.6537,Entire home/apt,146,5,41,2022-11-28,1.64,32,332,22,Registered
45788036,Hidden Gem of Chicago,129796584,Kenneth,,Uptown,41.97034,-87.67005,Private room,107,3,20,2022-11-09,0.79,1,145,13,R20000058886
45328855,Bienvenu Chez Moi,202385826,Mouna,,North Center,41.93704,-87.68662,Entire home/apt,102,2,60,2022-10-07,3.26,1,110,38,R20000058342
45337459,3bdrm/2bth in restored brownstone in Bronzeville,1299321,Phill,,Grand Boulevard,41.81881,-87.61223,Entire home/apt,113,3,61,2022-11-29,2.33,2,348,34,R22000087626
45362058,BOUTIQUE GARDEN HOUSE CHICAGO 3-STORY (sleeps 10),47195579,Destine,,Greater Grand Crossing,41.76442,-87.62029,Entire home/apt,499,2,50,2022-10-03,2.37,1,173,25,R21000062052
45368483,Private Bedroom in Chicago By Lincoln Square,128265803,Victor,,North Park,41.99415,-87.71498,Private room,64,2,24,2022-12-05,0.88,11,84,17,R20000058360
46090808,Beautiful Private Room 5 min to the City,371036931,Roseanna,,Near West Side,41.87052,-87.65166,Private room,60,3,29,2022-11-09,1.15,32,247,21,Registered
46091235,British Themed Room in the Middle of Boystown,8803468,Ashley,,Lake View,41.945072,-87.648926,Private room,37,1,235,2022-12-15,9.07,10,53,122,2738085
45789649,Good Stay/ 2 bedroom off Addison Blue Line,145398044,Monika & Wes,,Avondale,41.94571,-87.72139,Entire home/apt,164,3,129,2022-11-20,5.05,1,75,55,R20000059430
46106793,Comfortable Room Five Min Walk to Blue Line/ RM 1,102750577,Jane,,Irving Park,41.94802,-87.71329,Private room,49,1,39,2022-12-03,1.7,6,347,22,R21000073218
45790406,Historic Bronzeville Garden Loft Apt,302585687,Evelyn,,Douglas,41.82728,-87.61755,Entire home/apt,125,3,31,2022-10-22,1.28,2,285,16,R20000052968
46107325,Comfortable Room Five Min Walk to Blue Line/ RM 3,102750577,Jane,,Irving Park,41.947,-87.71334,Private room,44,1,62,2022-11-21,2.41,6,356,36,R21000073218
46107327,Prime New House Perfect for your stay,352148357,Poliana,,Bridgeport,41.84161,-87.6568,Private room,29,2,28,2022-10-25,1.2,22,357,5,R20000056433
46155097,舒适的旅途驿站,96810944,Lin & Peter,,Norwood Park,41.98432,-87.8115,Private room,40,3,15,2022-08-26,0.62,2,214,4,R17000014492
45792345,"River N. 3BR w/ Gym, Rooftop, nr L & Park",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,406,32,0,,,639,0,0,32+days Listing
45401270,Sacramento Home,365089948,Anais,,Chicago Lawn,41.77621,-87.69767,Entire home/apt,109,1,41,2022-11-07,1.52,1,364,19,R20000058501
45414008,CUTE plant filled studio,195263141,Doe,,Rogers Park,42.01781,-87.66762,Entire home/apt,50,32,10,2021-04-18,0.38,1,0,0,R20000058347
45423930,Private Bedroom in Chicago (Pulaski Park),128265803,Victor,,North Park,41.99302,-87.71668,Private room,57,2,33,2022-11-07,1.21,11,70,8,R20000058360
45796279,Justice Hotel at 6018North – Room 2North,290519522,Tricia,,Edgewater,41.99065,-87.65814,Private room,125,1,9,2021-11-07,0.46,5,0,0,R21000075900
45798133,"Entire private coach house near transit, nightlife",7497823,Justin,,Logan Square,41.92068,-87.69102,Entire home/apt,95,2,109,2022-12-11,7.02,1,21,86,R20000058885
45798672,"Simple, Private Bedroom in Pulaski Park",128265803,Victor,,North Park,41.99424,-87.71464,Private room,32,2,10,2022-12-03,0.38,11,84,1,R20000058360
45812538,Private room in apartment in FANTASTIC location,371036931,Roseanna,,Near West Side,41.87275,-87.65154,Private room,60,5,22,2022-11-19,0.91,32,359,19,R21000075464
46200177,Private South Side Suite Near Hyde Park,91375056,Elizabeth,,Kenwood,41.81532,-87.59961,Entire home/apt,160,2,29,2022-10-16,1.14,1,130,14,R20000059407
45812729,Bright & Happy Apartment,371036931,Roseanna,,Near West Side,41.87276,-87.65148,Entire home/apt,125,4,37,2022-11-27,1.55,32,335,24,Registered
45463788,"River N. 1BR w/ Gym, Rooftop, nr. L & Parks",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,160,32,1,2022-09-30,0.37,639,349,1,32+days Listing
46242944,Private room with en-suite bath near DT Chicago!,13603017,Teddy,,Near West Side,41.88086,-87.68364,Private room,50,7,15,2022-09-28,0.68,1,23,7,R21000060727
45465696,Cozy Garden Room in the middle of Boystown!,8803468,Ashley,,Lake View,41.94404,-87.64795,Private room,29,1,233,2022-12-16,8.49,10,70,108,2738085
45481169,Beautiful Vintage Home  Old Growth Forest Backyard,8607123,Grainne,,Edgewater,41.99629,-87.67491,Entire home/apt,200,32,3,2022-08-09,0.16,2,9,1,R17000015507
45493080,West Humboldt Park Getaway,171003225,Cedric,,Humboldt Park,41.90344,-87.73442,Entire home/apt,132,1,46,2022-11-27,2.11,1,180,22,R21000061633
45846603,MedDistrict 3bed/2bath Entire Floor + Free Laundry,100782278,Chicago Furnished,,Near West Side,41.87704,-87.68197,Entire home/apt,95,32,7,2022-10-31,0.29,34,260,3,R12345678901
45512087,Cute room in downtown Boystown,8803468,Ashley,,Lake View,41.9461,-87.64982,Private room,33,1,251,2022-12-17,9.54,10,76,132,2738085
45861941,Unbeatable Location w/ free parking spot!!!,313091228,Randy,,Loop,41.86864,-87.627,Entire home/apt,115,2,119,2022-08-21,4.5,1,0,48,R19000038938
46282113,04a. Full Bed in Shared Coed Space - 3 Mi to NWU,2907254,Joe,,West Ridge,42.01653,-87.68778,Shared room,19,1,4,2022-07-06,0.17,17,79,2,R21000075752
46312742,Great accessibility,148461156,Ronald,,North Lawndale,41.8561,-87.71542,Entire home/apt,164,32,10,2022-10-12,0.55,11,365,8,City registration pending
45868710,Welcome to the Wrightwood - Chic & Newly Renovated,329789181,Niall & Stefanie,,Logan Square,41.92918,-87.71361,Entire home/apt,669,3,37,2022-11-27,1.57,1,350,18,R22000088963
46915572,Gold Coast themed room in Boystown,8803468,Ashley,,Lake View,41.94507,-87.64893,Private room,39,1,190,2022-12-05,7.83,10,56,97,2738085
46918814,Chicago Sanctuary: Perfect 1BD for extended stays in West Town!,11981271,Cory,,West Town,41.89081,-87.67989,Entire home/apt,59,32,41,2022-09-01,1.67,3,318,3,City registration pending
45879182,One-Of-A-Kind Apartment in Old Town!,370780197,Donald,,Lincoln Park,41.91271,-87.63712,Entire home/apt,77,3,87,2022-12-08,3.32,1,347,36,R20000059103
46331343,"Cozy, clean and private loft apt • 15 min to city",5720152,Pam,,Lower West Side,41.85457,-87.68506,Entire home/apt,42,2,36,2022-08-15,1.46,4,0,15,R20000058346
45879821,"Beautiful Loft 5 min to the Loop, Free Parking",371036931,Roseanna,,Near West Side,41.86937,-87.6536,Entire home/apt,125,4,54,2022-10-21,2.34,32,351,31,Registered
46332709,4 Bedroom  in Wrigley Rooftop Building-Grand Slam,9297431,Inn At Wrigleyville,,Lake View,41.94664,-87.65499,Entire home/apt,965,1,9,2022-10-02,0.47,6,270,4,2446868
46920402,Cozy and cool designer Wrigleyville flat,3230291,David,,Lake View,41.9468864,-87.6649941,Entire home/apt,70,3,24,2022-12-15,4.62,7,353,24,R22000085135
45879824,Spacious & Clean Ukrainian Village 2 Bedroom!,108273415,Catherine,,West Town,41.90103,-87.6818,Entire home/apt,57,1,126,2022-12-06,4.85,1,340,56,R21000075044
45880067,Beautiful Loft in Greektown/Little Italy,371036931,Roseanna,,Near West Side,41.86956,-87.65208,Entire home/apt,125,5,15,2022-10-10,0.78,32,355,10,Registered
46348937,Zen- 1 bedroom,374315944,Roy,,West Town,41.90649,-87.68806,Entire home/apt,49,32,1,2021-01-24,0.04,2,0,0,
45885253,Alexandre Dumas’ Room,73114817,Leonid,,West Garfield Park,41.87256,-87.72834,Private room,85,2,29,2022-10-07,1.16,5,310,16,R20000059104
46356696,Sunny Logan Square home-away-from-home,12271021,Kayla,,Logan Square,41.9199,-87.7038,Entire home/apt,100,32,0,,,1,0,0,R20000059414
46921387,Modern 1 bedroom w/ luxury amenities in the Loop,377995844,Anne,,Loop,41.88475,-87.63372,Entire home/apt,158,3,79,2022-11-26,3.33,2,168,39,R21000060505
46358877,Garfield Manor,518640,Erick,,East Garfield Park,41.88755,-87.71557,Entire home/apt,80,2,81,2022-12-12,3.5,1,244,27,R22000090694
46940257,Gritty Chic River North -- ACME Hotel,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,129,1,87,2022-11-13,3.63,8,352,32,2205899
45908545,Great Location,371036931,Roseanna,,Near West Side,41.87166,-87.65103,Entire home/apt,125,4,43,2022-10-29,1.8,32,357,23,Registered
46379688,Modern One Bedroom Condo next to Loyola University,47567772,Kamdyn,,Rogers Park,42.00165,-87.6625,Private room,230,2,5,2022-07-29,0.26,5,197,2,City registration pending
45956460,Cozy Place in The Old Irving Park Area,195149624,Alberto,,Irving Park,41.94333,-87.73052,Entire home/apt,115,3,44,2022-11-27,2.35,1,179,25,R21000073139
46401985,Spacious One Bedroom in Old Town/ Gold Coast (New),349884375,Sena,,Near North Side,41.90446,-87.63526,Entire home/apt,70,32,10,2022-08-23,0.42,5,365,5,
46984326,Private Historic Coach House Wicker Park,255603001,Mark,,West Town,41.9032,-87.67511,Entire home/apt,218,2,53,2022-10-15,2.36,1,250,25,R21000063501
46410258,"Lakeview 2BR, nr L, Wrigleyville district",107434423,Blueground,,Lake View,41.9451758,-87.6558201,Entire home/apt,171,32,0,,,639,323,0,32+days Listing
46985157,1 BR Wicker Park Artist Hideaway,1115629,T,,West Town,41.91242,-87.6688,Entire home/apt,50,32,1,2021-01-18,0.04,1,0,0,R20000060229
47003330,Chicago Humboldt Park,133835423,Nancy,,Humboldt Park,41.90478,-87.72498,Entire home/apt,125,60,0,,,2,83,0,City registration pending
46431345,"Casa Xolo - Sunny Apt w/ Garden, near train & park",25803275,Mercedes,,East Garfield Park,41.88568,-87.71109,Entire home/apt,155,2,56,2022-10-15,2.24,1,87,22,R21000075437
46002551,"Lincoln Park Studio w/ W/D, Patio, nr L",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,107,32,0,,,639,253,0,32+days Listing
47003905,Classic Mid Century Loft in Heart of West Loop,29225962,Louie,,Near West Side,41.8821,-87.6611,Entire home/apt,300,32,0,,,1,365,0,City registration pending
46449686,Convenient & Spacious Beauty w/FREE PRIV. PARKING!,45167969,Sarah,,Irving Park,41.95546,-87.72922,Entire home/apt,225,2,15,2022-10-01,0.61,1,0,2,R22000087788
47022467,"W. Loop 1BR, nr Loop & Dining, nr L",107434423,Blueground,,Near West Side,41.8859198,-87.6440705,Entire home/apt,80,32,3,2022-12-04,0.16,639,365,2,32+days Listing
47022489,"W. Loop 1BR, nr Dining, Mkt, steps from L",107434423,Blueground,,Near West Side,41.8859198,-87.6440705,Entire home/apt,140,32,0,,,639,268,0,32+days Listing
46467879,Hip Lakeview Loft,4499538,Brett,,Lake View,41.93898,-87.65465,Entire home/apt,126,32,5,2022-12-14,0.27,1,175,3,
47053557,Gritty Chic River North + ACME Hotel,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,165,1,43,2022-10-10,1.79,8,177,24,2205899
46050508,Bright & Clean Apt in Front of Lovely Park!,36904978,Kevin,,Avondale,41.93301,-87.7237,Entire home/apt,156,2,25,2022-10-23,1.0,1,12,16,R22000077604
46053960,🔊EVENT SPACE RENOVATED HOME,77414650,Red Door,,Greater Grand Crossing,41.76712,-87.62283,Entire home/apt,372,1,23,2022-01-01,0.91,23,365,3,R19000046222
47880622,"S. Loop 1BR w/ Pool & gym, nr CTA Train",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,212,32,0,,,639,344,0,32+days Listing
46491392,Kasa | Walk to Grant Park | Chicago,88566861,Kasa,,Loop,41.86932,-87.63195,Entire home/apt,146,3,127,2022-12-11,5.2,18,269,69,2653280
47904340,"Downtn mansion, host weddings, events, reunions 🎈🎈",51277433,Kanan,,Near North Side,41.90128,-87.63318,Entire home/apt,1500,2,8,2022-11-27,0.49,4,349,5,R17000015177
47904524,320 Peaceful Private RM in A Happy House W/Laundry,91186260,Jessie,,Englewood,41.79014,-87.63344,Private room,32,3,14,2022-10-02,0.74,6,87,12,R19000037484
47054253,Cloud space,301105846,Ty,,Lower West Side,41.84831,-87.68104,Private room,91,32,2,2021-09-20,0.1,1,365,0,R21000060547
46491401,Kasa | Easy Access to Roosevelt Station | Chicago,88566861,Kasa,,Loop,41.86919,-87.63221,Entire home/apt,138,3,17,2022-11-06,0.68,18,293,14,2653280
46491425,"Kasa | See Contemporary Art, South Loop | Chicago",88566861,Kasa,,Loop,41.86941,-87.63214,Entire home/apt,293,3,117,2022-12-17,4.67,18,290,55,2653280
46491438,Kasa | Hear Local Music in South Loop | Chicago,88566861,Kasa,,Loop,41.86992,-87.63124,Entire home/apt,105,3,161,2022-12-17,6.38,18,299,68,2653280
46505427,Spacious River W. 2BR w/ W/D next to L,107434423,Blueground,,West Town,41.89478,-87.65269,Entire home/apt,160,32,0,,,639,289,0,32+days Listing
47078640,The Palmer Street Flat- Logan Square,380344569,Chris,,Logan Square,41.92073,-87.71874,Entire home/apt,85,2,42,2022-12-15,1.75,2,318,24,R21000060537
47091068,Steps to DePaul Campus | Walkup + W&D | Zencity,47172572,Zencity,,Lincoln Park,41.93148,-87.66081,Entire home/apt,115,1,41,2022-11-01,1.86,61,327,19,R20000057888
47091102,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79321,-87.58555,Entire home/apt,94,1,38,2022-08-29,1.57,61,356,20,R19000043852
47094012,Cozy 2 bedroom with 1 bathroom with patio,374315944,Roy,,West Town,41.90648,-87.68809,Entire home/apt,55,32,0,,,2,0,0,
47115140,Hidden Jewel @ the U of Chicago Hyde Park 2bd 1bth,27619788,Crystal,,Woodlawn,41.77694,-87.6088,Entire home/apt,82,2,54,2022-11-28,2.26,1,22,29,R21000060542
47131603,Amazing Location @WestLoop close to #FultonMarket,262499958,Jake,,Near West Side,41.88292,-87.6433,Entire home/apt,136,2,6,2022-11-17,0.27,3,0,4,R99000012372
46529716,30 E. Huron #4108 Private Residence,257464365,Kevin,,Near North Side,41.89547,-87.62601,Entire home/apt,79,32,3,2022-07-02,0.21,18,88,2,R20000053198
47154642,Cozy Garden 2 Bedroom: Med-Long term welcome,141789363,Shane,,South Shore,41.76374,-87.58819,Entire home/apt,97,2,62,2022-10-25,3.11,1,318,35,R21000060993
47963169,Everything Excellent,340261417,Robert,,Loop,41.88489,-87.62674,Entire home/apt,131,32,1,2021-09-04,0.06,1,0,0,City registration pending
48013791,Cozy apartment for four (2 bed). No cleaning fees.,43303710,Marco,,Lincoln Park,41.92763,-87.65081,Entire home/apt,300,3,42,2022-10-17,1.87,3,72,17,R22000076585
47291017,1BR Historic Rogers Park/West Ridge unit- Sleeps 4,9681620,Marlon,,Rogers Park,42.01129,-87.68197,Entire home/apt,106,2,76,2022-12-18,3.28,1,256,44,R22000076223
47314728,Luxurious & Artsy Condo in Bucktown - 4 Bed/3 Bath,1270032,Jen,,Logan Square,41.916,-87.68789,Entire home/apt,545,2,33,2022-11-27,1.78,1,361,17,R22000076745
46581790,7LB2a32 Cozy Night's Stay -Queen Bedroom,22094147,Emma And Jim,,East Garfield Park,41.87679,-87.70234,Private room,29,32,6,2022-02-07,0.29,30,100,1,pending
48087457,Dazzling Condo in Wicker Park with Parking & Patio,30108978,Sachin,,West Town,41.90164,-87.672,Entire home/apt,310,3,41,2022-11-26,2.03,1,113,20,R22000080427
48112045,West Town Chicago Apt near Metra and United Center,17251828,Kaushal,,West Town,41.89463,-87.69281,Entire home/apt,98,3,57,2022-11-13,2.54,1,59,30,R21000061412
46618161,"Lakeview 2BR, nr L, nr Wrigley Field",107434423,Blueground,,Lake View,41.94931,-87.66378,Entire home/apt,188,32,1,2021-01-15,0.04,639,349,0,32+days Listing
48117413,"S. Loop 1BR w/ Pool, Gym, nr Museum Campus",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,142,32,0,,,639,360,0,32+days Listing
47429162,NEW Contemporary Home - 5BR/3.5BA+office+garage,2020966,Charles,,West Town,41.901,-87.6923,Entire home/apt,287,3,57,2022-11-15,2.42,1,346,33,R21000060736
46641653,Hip 3 BR in Heart of Historic Wicker Park!,5228189,Matthew,,West Town,41.90372,-87.67725,Entire home/apt,186,2,69,2022-11-22,3.04,21,355,43,R20000059753
47444888,"Ravenswood Manor, Sleeps 4! Close to El and Parks",7529,Emily,,Albany Park,41.96309,-87.69869,Entire home/apt,119,2,119,2022-12-02,5.07,1,244,51,R22000077760
47451564,Magic Factory Loft 3East 4 Bd/4 Ba Families Groups,2810938,Carole,,Near North Side,41.90576,-87.64941,Entire home/apt,499,3,12,2022-10-17,0.51,3,326,5,2555923
