id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50806225,Cozy  space with two bedrooms 1 bathroom,410645419,Mirsada,,Austin,41.92054,-87.80514,Entire home/apt,100,1,28,2022-11-06,1.73,2,354,24,R21000069368
50808262,"Luxury 3 bd, 2 bath Condo - 15 min from downtown",242845484,Damaras,,Austin,41.88957,-87.76984,Entire home/apt,250,2,12,2022-10-09,0.72,1,365,6,R22000087947
50424821,Downtown Chicago 8 minutes away New Queen Bed,260588213,Zaine Lizandra,,Mckinley Park,41.82763,-87.66944,Private room,33,1,43,2022-11-13,2.38,16,322,36,R21000063925
50425013,Downtown Chicago 8 minutes away Self Check in,260588213,Zaine Lizandra,,Mckinley Park,41.82656,-87.66855,Private room,32,1,48,2022-10-25,2.62,16,334,35,R21000063925
50121209,Chicago Lincoln Park North Pond 2 Bedroom Pied-à-Terre,3382417,Heather,,Lincoln Park,41.9284,-87.64101,Entire home/apt,120,1,70,2022-12-09,3.97,8,159,47,R21000073363
50127381,Spacious 2 bedroom/2 bathroom apartment w/ parking,8852597,Hector,,Logan Square,41.91768,-87.68276,Entire home/apt,169,2,63,2022-12-05,3.61,6,80,42,R21000061821
50425123,SELF CHECK IN Downtown Chicago 8 minutes away,260588213,Zaine Lizandra,,Mckinley Park,41.82739,-87.66807,Private room,32,1,15,2022-12-04,0.82,16,319,8,R21000063925
50129627,Beautiful 5BR/3.5BA Home - West Town - w/garage!,404392415,Rishi,,West Town,41.90184,-87.69059,Entire home/apt,386,3,40,2022-11-14,2.4,1,351,25,R22000087469
50441239,2 bedroom | 1.5 bath | Bucktown near blue line,407519523,Ericka,,Logan Square,41.91993,-87.68648,Entire home/apt,162,3,39,2022-12-08,2.19,1,239,31,R21000069200
50870812,Fully Remodeled Apartment & Spacious Queen Bed,352148357,Poliana,,Bridgeport,41.83994,-87.65655,Private room,32,2,54,2022-11-26,3.08,22,353,32,R20000056433
50131562,New Home/Apt with Parking.  20-30 min to downtown,404521695,Charles,,Austin,41.89214,-87.76535,Entire home/apt,185,1,5,2022-10-09,1.49,1,294,5,R21000074720
50445562,💚⚾️💚420Friendly White Sox Apartment 💚FREEParking,35342456,Roberto,,Portage Park,41.9387,-87.75741,Entire home/apt,284,2,0,,,18,365,0,R21000074241
50451083,"Lakeview 1BR w/ Gym, Pool, 1 block to Lincoln Park",107434423,Blueground,,Lake View,41.94517299999999,-87.641759,Entire home/apt,134,32,0,,,639,289,0,
50138899,SELF CHECK IN Downtown Chicago in 8 minutes,260588213,Zaine Lizandra,,Mckinley Park,41.82634,-87.66859,Private room,31,1,28,2022-11-27,1.54,16,275,20,R21000063925
50887493,"Wicker Park 1BR w/ W/D, 1 block to L, Six Corners",107434423,Blueground,,West Town,41.90772990000001,-87.67370009999999,Entire home/apt,137,32,2,2022-11-19,0.25,639,238,2,
50462364,Sophisticated 1BR Condo in Rogers Park!,47567772,Kamdyn,,Rogers Park,41.99993,-87.66222,Private room,200,32,4,2022-06-19,0.22,5,268,1,2745822
50894852,LOCATION - 24/7 GYM - DOWNTOWN - NEAR MICHIGAN AVE,3965428,Rob,,Near North Side,41.89649,-87.62332,Entire home/apt,110,32,0,,,71,365,0,
50472723,Deluxe King Chicago Hotel Collection River North,407354237,The Chicago Hotel,,Near North Side,41.89768,-87.63611,Private room,99,1,0,,,7,168,0,2492352
50472776,Sig. Queen Chicago Hotel Collection River North,407354237,The Chicago Hotel,,Near North Side,41.89916,-87.63611,Private room,99,1,0,,,7,168,0,2492352
50472813,Quad Chicago Hotel Collection River North,407354237,The Chicago Hotel,,Near North Side,41.89954,-87.63528,Private room,167,1,0,,,7,168,0,2492352
50473263,"Lakeview Studio w/ Rooftop Pool, nr Wrigley Field",107434423,Blueground,,Lake View,41.94517299999999,-87.641759,Entire home/apt,121,32,1,2021-07-23,0.06,639,245,0,32+ Days Listing
50169946,BEAUTIFUL Modern 1 BR Condo in South Loop,300100505,BriElle,,Near South Side,41.86116,-87.62487,Entire home/apt,125,32,2,2022-10-16,0.47,1,264,2,
50481036,Modern Corner 2BR in Streeterville | Roof Deck | Lake Views,126179580,Staywell,,Near North Side,41.89927,-87.62113,Entire home/apt,224,2,68,2022-11-25,3.86,21,215,50,R21000064643
50897462,Boho Nook In Vintage Building By O’Hare,49963831,Mariella,,Belmont Cragin,41.93789,-87.75772,Entire home/apt,106,32,4,2022-12-03,0.47,1,319,4,
50489917,Italian neighborhood close to the City,371036931,Roseanna,,Near West Side,41.87053,-87.65366,Entire home/apt,125,5,19,2022-10-27,1.13,32,173,14,R21000075464
50492306,Cozy beautiful apartment .,45070609,Gaetano,,Greater Grand Crossing,41.75858,-87.59962,Entire home/apt,130,60,0,,,3,358,0,
50900786,La Casita II,141596426,Salvador,,Lower West Side,41.848335,-87.679138,Entire home/apt,75,32,15,2022-08-01,1.08,2,127,12,R21000072018
50177417,Cabin #103 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89609,-87.65627,Entire home/apt,71,1,71,2022-12-17,3.79,21,352,44,2780536
50177472,Cabin #104 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89495,-87.65672,Entire home/apt,72,1,69,2022-12-17,3.76,21,346,45,2780536
50916130,Stunning Corner 2BR in Streeterville | Roof Deck | Lake Views,126179580,Staywell,,Near North Side,41.89904,-87.62036,Entire home/apt,292,2,92,2022-12-07,5.26,21,207,63,R21000070226
51118058,NEW 3 bedroom apartment in Edgewater!,38084112,Michael,,Edgewater,41.99397,-87.66373,Entire home/apt,290,2,32,2022-10-16,1.96,1,78,19,R21000069030
50916184,Entire 1 BR/1Bath Vibrant apartment in Hyde Park,21056598,Hazel,,Hyde Park,41.7997,-87.58506,Entire home/apt,136,3,23,2022-11-23,1.58,1,355,21,R21000071174
50922049,No checkout chore condo near the United Center,407843126,Julie,,East Garfield Park,41.88328,-87.70092,Entire home/apt,154,3,34,2022-10-29,2.05,6,90,21,R21000064681
51565391,Bradbury Room,73114817,Leonid,,West Garfield Park,41.87271,-87.72692,Private room,85,1,22,2022-10-11,1.34,5,338,15,R20000059104
50937384,Adorable 2-Bedroom in the Heart of Lincoln Park,358899064,Brian,,Lincoln Park,41.93101,-87.65058,Entire home/apt,270,3,17,2022-11-30,1.27,2,303,15,R21000069144
51146552,Classy Logan Square unit with amazing roof deck.,100927262,Salma,,Logan Square,41.92058,-87.69519,Entire home/apt,95,32,1,2022-01-02,0.08,1,6,1,R34503727527
50955244,Bright and Spacious Logan Square Home,412093405,Odette,,Avondale,41.93831,-87.71064,Entire home/apt,300,32,6,2021-11-14,0.37,1,356,0,R21000069369
51578922,Walker’s Paradise & A Garage Space,24337590,Obinna,,West Ridge,41.99572,-87.68735,Entire home/apt,116,3,34,2022-11-28,3.67,3,180,34,R21000075343
51584386,P6. Next to Downtown! Best location,145551824,Aaron Emisael,,Logan Square,41.91871,-87.69472,Private room,37,2,32,2022-11-24,1.95,8,66,28,R19000041980
51151407,Avondale Oasis Floor 2,33278570,Catherine,,Avondale,41.93341,-87.7207,Entire home/apt,137,2,26,2022-11-30,1.61,3,38,20,R22000081690
50957385,Lincoln Park 2 Bedroom Condo w/Mid Century Flair,26896157,Stacy,,Lincoln Park,41.9209,-87.6638,Entire home/apt,121,3,21,2022-11-26,1.63,1,348,20,R22000089549
51612870,Chic ENTIRE Hyde Park 1bd/1bath Getaway UChicago,260317952,Mike,,Hyde Park,41.79699,-87.60483,Entire home/apt,100,2,56,2022-11-30,3.73,1,90,47,R21000071059
51171620,Rare Find 2BD|1BA 10min to Downtown | Free parking,414148337,Jonathan & Chanelle,,Lower West Side,41.8533,-87.67058,Entire home/apt,180,2,32,2022-12-16,2.02,1,352,29,R21000075221
50994340,Charming 4 Bd 2 Ba 2 Park Duplex in Wrigleyville,401070165,Niel,,Lake View,41.94932,-87.65319,Entire home/apt,442,3,32,2022-10-31,1.87,3,334,18,R22000081934
50998016,Wicker Park Coachhouse,4289231,Douglas,,West Town,41.909241,-87.669121,Entire home/apt,195,32,21,2022-11-20,1.73,2,260,21,R21000072053
51619207,"Chicago Lincoln Park townhome, fully renovated",130142205,Tony,,Lincoln Park,41.92813,-87.6682,Entire home/apt,401,1,16,2022-11-06,3.78,1,0,16,R22000086454
51008895,"Streeterville 1BR w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,160,32,0,,,639,217,0,
51177581,"Stunning view, amazing location",190702407,Jasmeka,,Near North Side,41.90192,-87.62766,Entire home/apt,365,2,0,,,1,0,0,R21000069212
51185657,The Elston Casa,13751434,Christopher,,Avondale,41.9331,-87.69051,Entire home/apt,155,2,16,2022-11-06,0.95,2,74,13,R22000078197
51633184,Charming & Bright Multilevel Townhome with Parking,418252077,Piyush,,Lincoln Park,41.91415,-87.64235,Entire home/apt,119,1,44,2022-12-11,2.7,1,344,28,R21000068266
51192129,"Shared Stay At Taste of Chicago ""Logan Square"" 2R",145141302,John,,Logan Square,41.91843,-87.69643,Private room,46,1,0,,,1,0,0,R22000087324
51023710,Historic Condo in the heart of Wicker Park,332893994,Jacob,,West Town,41.90341,-87.67376,Entire home/apt,190,1,33,2022-11-24,2.28,1,351,27,R21000071421
51198174,Lovely 1 Bedroom apartment near downtown chicago,247475779,Tommika,,Douglas,41.84092,-87.61557,Entire home/apt,139,2,8,2022-10-16,2.22,1,352,8,R22000086853
51028464,Beautiful and comfortable apartment,407843126,Julie,,Austin,41.88963,-87.76074,Entire home/apt,98,14,3,2022-09-19,0.55,6,76,3,R21000070009
51205312,Private Basement Studio,348944587,Kerilyn,,Logan Square,41.92939,-87.70127,Entire home/apt,100,32,36,2022-04-03,2.11,2,365,14,R20000060227
51209587,"Streeterville 1BR w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,80,32,0,,,639,365,0,
51211000,"Kasa | Clean, Modern Comfort in Chicago | Old Town",88566861,Kasa,,Near North Side,41.8971,-87.63503,Entire home/apt,140,2,42,2022-11-22,2.68,18,295,34,2791598
51696840,The Chicago Experience 6Min to DownTown W/Upgrades,130283273,Denise,,Grand Boulevard,41.8095,-87.6246,Entire home/apt,200,2,40,2022-12-11,2.62,1,296,25,R21000070412
51707312,No checkout cleaning spacious unit with fast WiFi,407843126,Julie,,Austin,41.88941,-87.76141,Entire home/apt,290,3,11,2022-07-31,0.7,6,90,8,R21000069913
52155752,Rooftop 4bedroom loft,75724040,Aiste,,Logan Square,41.91982,-87.71973,Entire home/apt,266,1,40,2022-11-28,2.75,2,342,36,R21000061634
51212716,"Chicago-Garden 1-BR, Beverly/Morgan Pk, Chicago",88374012,Kim,,Morgan Park,41.69128,-87.67883,Entire home/apt,140,32,0,,,1,180,0,R21000069211
51222496,Room T3,327103193,Jorge,,Near West Side,41.8676,-87.68604,Private room,40,90,6,2021-12-03,0.36,14,89,0,2797388
52175506,X4. MANSION SHARED COED ROOM(NOT PRIVATE) TWIN BED,163484540,Kartel,,Calumet Heights,41.72797,-87.57798,Shared room,15,2,11,2022-11-28,0.72,23,59,9,R21000062044
51710533,The Lil Cozy Room,418803746,Farid,,Belmont Cragin,41.92824,-87.74355,Private room,25,32,2,2021-12-22,0.15,2,364,1,R45678923104
51231216,"Cozy 2 bedroom 2 bath home,  near UC-Downtown-Lake",2725609,Michele,,Chatham,41.75083,-87.60705,Private room,66,2,21,2022-11-30,1.33,1,365,14,R21000069314
51725687,Chic Corner 2BR in Streeterville | Roof Deck | Lake Views,126179580,Staywell,,Near North Side,41.89918,-87.62177,Entire home/apt,233,2,67,2022-12-13,4.32,21,236,49,R21000070228
51727574,"One Bed Incredible Views, Amenity Packed Building!",391945218,Matt,,Near North Side,41.89082,-87.62114,Entire home/apt,264,32,0,,,21,89,0,
52175841,Cozy Private Room in a great location of Chicago.,47488520,Eddy,,Edgewater,41.99227,-87.65814,Private room,80,1,25,2022-10-22,2.11,1,365,25,R21000073247
52187274,"Rare, Updated 1 BR Condo in Lincoln Park!",60420333,Sarah,,Lincoln Park,41.91557,-87.63519,Entire home/apt,136,2,73,2022-12-15,5.18,1,276,71,R21000071584
51252382,H. Mansion Shared COED rm not private TOP BUNK BED,163484540,Kartel,,Calumet Heights,41.72839,-87.57716,Shared room,18,2,10,2022-11-25,0.63,23,365,9,R21000062044
51731514,1-bedroom condo in the heart of Old Town,31213451,Jessica,,Near North Side,41.90965,-87.63337,Entire home/apt,131,32,0,,,1,0,0,
51269869,Vintage Apartment Flat in Lincoln Park!,92832983,Lauren,,Lincoln Park,41.92022,-87.65083,Entire home/apt,159,2,25,2022-10-31,1.59,1,89,17,R21000070394
51735604,816 PLZN Luxury Apartment 3W,3056209,Denzilt,,Lower West Side,41.855453,-87.646996,Entire home/apt,218,1,26,2022-12-11,4.38,1,341,26,R22000078828
51735620,A3 Cozy Private Room/Private Bath by Chinatown,410504785,Ray,,Bridgeport,41.84511,-87.63882,Private room,44,2,35,2022-11-13,2.16,6,174,23,R21000069364
51751554,Studio with View of Skyline in Heart of Pilsen,34927938,Lucas,,Lower West Side,41.85702,-87.65044,Entire home/apt,70,3,57,2022-12-05,3.57,1,139,41,R21000069502
51288331,2 Bed Skyline View 420-F Loft w/ Private Rooftop,99260498,Richie,,West Town,41.89235,-87.67612,Entire home/apt,395,32,0,,,4,345,0,R21000072293
52222847,Spacious 3 bedroom Condo w/ modern amenities,422751057,Patrice,,Hyde Park,41.80144,-87.59472,Entire home/apt,284,2,23,2022-11-13,1.6,1,167,20,R21000071791
51288746,"💙⚾️ 💙Great Apt, 3 miles West of Wrigley Field 💙⚾️💙",347782025,Troy,,Irving Park,41.94795,-87.73202,Entire home/apt,329,32,45,2022-11-26,3.1,1,356,42,R21000070152
51768512,NEWSimple Cozy Private room. Netflix And Study,300474882,Kiara,,Englewood,41.78647,-87.64428,Private room,55,1,16,2022-10-12,1.88,1,89,16,R22000079891
52224116,"Luxury Townhouse, Entire 2 Bdrm West Town Charmer.",84789772,Todd,,West Town,41.895428,-87.671944,Entire home/apt,366,2,32,2022-11-26,2.22,1,353,26,R22000093197
51300622,Stylish One Bedroom in an Amenity packed building!,391945218,Matt,,Loop,41.88702,-87.62111,Entire home/apt,266,32,0,,,21,89,0,
51781759,Loft Style Private Apt 4 (1 Room- 420 Friendly),71816766,Josh,,Rogers Park,41.99896,-87.67028,Private room,42,2,6,2022-10-02,0.66,5,220,6,
51309219,BEST In Chicago. Entire condo w/FREE Gated parking,98011431,Kyle,,Washington Park,41.78508,-87.61695,Entire home/apt,89,1,44,2022-11-28,3.27,1,282,37,R21000073022
52241836,Sunny Apt Close to O'Hare + Easy Parking + Dogs OK,156456715,Evie,,Jefferson Park,41.99261,-87.77683,Entire home/apt,185,3,4,2022-10-11,0.4,1,57,4,R21000076012
51347270,Breathtaking Getaway in Prime Lakeview Location!,145539175,Jeffrey,,Lake View,41.93906,-87.66484,Entire home/apt,193,1,42,2022-12-16,2.76,1,340,38,R21000067815
51821267,Lovely spacious studio with  queen & twin beds,418337049,Myra,,South Shore,41.76605,-87.56771,Entire home/apt,80,32,5,2022-09-11,0.32,10,365,3,R19000074711
52259311,"Location, Location, Location, Private Bedroom",37904043,Jennie,,Logan Square,41.91665,-87.68902,Private room,48,1,55,2022-12-05,3.9,1,175,47,R21000072301
51857604,"W. Loop Studio w/ Gym, Pool, Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,184,32,0,,,639,283,0,
51368004,Luxury house 4-bed 2.5-bath near Chicago downtown,129809208,Junni,,North Park,41.98792,-87.70913,Entire home/apt,324,3,8,2022-10-10,0.62,4,355,7,R17000015469
51865910,Quaint bedroom for two in Lincoln Park,291664107,Paul,,Lincoln Park,41.93106,-87.64707,Private room,92,1,46,2022-12-04,3.98,1,355,46,R21000075610
51888425,Lovely Private King Bed w bath in a great location,63311391,Hariharan,,Uptown,41.962902,-87.650795,Private room,55,1,64,2022-08-14,4.1,1,0,35,R21000070420
51368072,New Family Friendly Apt! Free Parking & WiFi!,93223427,Melanie,,Portage Park,41.95869,-87.75982,Entire home/apt,250,32,19,2022-09-16,1.35,1,147,15,R21000072139
51375623,Room T5,327103193,Jorge,,Near West Side,41.86637,-87.68569,Private room,29,25,11,2022-10-26,0.66,14,48,4,2797388
51889202,Entire 1 bedroom unit in bronzeville.,413418725,Hassan,,Grand Boulevard,41.81368,-87.61864,Entire home/apt,250,32,5,2022-09-18,0.33,1,364,1,R21000070329
51893472,7B2eih2 Cozy Night's Stay -Queen Bedroom,22094147,Emma And Jim,,East Garfield Park,41.87717,-87.70497,Private room,37,1,5,2022-11-13,0.7,30,364,5,
51419318,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,129,32,1,2021-09-30,0.07,639,293,0,
51425946,"Room1 in the center of Hyde Park, U Chicago campus",133022521,Yong,,Hyde Park,41.79721,-87.59178,Private room,500,1000,5,2021-09-11,0.3,2,69,0,R21000063280
52308229,Cheerful 3-bedroom townhome in west rogers park!!,187310633,Jackpaul,,West Ridge,41.9926,-87.70258,Entire home/apt,186,1,9,2022-12-19,3.42,1,76,9,R22000089380
51430700,Lovely 1 bedroom w/ office space and free parking.,393542503,Candice,,Jefferson Park,41.98126,-87.77625,Entire home/apt,98,1,58,2022-12-04,3.63,1,323,48,R21000069684
52309263,7C4eihx Cozy Night's Stay - One Bedrm in Chicago,22094147,Emma And Jim,,East Garfield Park,41.87827,-87.70372,Private room,64,1,4,2022-03-30,0.34,30,0,4,
52314597,House on Huron: Cozy 1 Bedroom Apt. in Chicago!,48401570,Olivia,,West Town,41.89406,-87.66222,Entire home/apt,113,3,31,2022-10-26,3.16,2,77,31,R21000076108
51909711,Posh South Loop Condo,213346566,Shonetha,,Loop,41.87404,-87.62818,Entire home/apt,125,1,62,2022-12-16,3.95,1,237,51,R21000068870
51910355,Spectacular Penthouse Corner 2BR in Streeterville | Roof Deck | Lake Views,126179580,Staywell,,Near North Side,41.89975,-87.62028,Entire home/apt,194,2,64,2022-12-02,4.26,21,226,58,R21000070229
51431792,Urban Sanctuary South Loop near McCormick Place#,364844663,Pamela,,Douglas,41.84216,-87.62364,Entire home/apt,425,32,7,2022-10-12,0.44,1,364,5,R17000013710
51911862,A4 Cozy Private Room by Chinatown,410504785,Ray,,Bridgeport,41.84461,-87.63957,Private room,37,2,34,2022-11-07,2.19,6,157,29,R21000069364
52331704,"Cozy, clean, private room in Lakeview",13485034,Jean & Charlyn,,Lake View,41.94522,-87.67288,Private room,49,2,54,2022-12-05,3.95,1,52,51,R21000072303
51436430,MODERN 1 BD 1Ba KING SZ BED IN HYDE PARK AREA,227382424,Lanita,,Kenwood,41.80881,-87.60325,Entire home/apt,125,32,25,2022-06-05,1.59,1,348,8,R21000070398
52335832,Renovated Sunny Oasis Steps From the Lake,6884844,Tammy,,Rogers Park,42.01617,-87.6643,Private room,70,2,10,2022-10-30,0.72,3,59,8,R21000071882
51925352,Exclusive Gold Room Studio,357097452,Krystal & Jherrica,,Edgewater,41.98866,-87.66635,Entire home/apt,215,2,29,2022-11-06,2.8,1,0,29,R21000074679
51450597,SCENIC CONDO STYLE GETAWAY BY MCCORMICK,77414650,Red Door,,Douglas,41.84317,-87.622,Entire home/apt,232,1,1,2021-08-19,0.06,23,365,0,R19000046222
51450723,Cozy one bedroom with semi-private beach access,416705127,Ata,,Rogers Park,42.01509,-87.66419,Entire home/apt,115,32,10,2021-12-19,0.7,1,0,0,R21000072036
51463554,Beautiful home in a vibrant Chicago Neighborhood.,25659505,Daphne,,Humboldt Park,41.90803,-87.7149,Entire home/apt,125,32,0,,,1,353,0,R21000073962
51956085,Lovely studio in the heart of Logan Square,420808843,Ariel,,Logan Square,41.9301,-87.70943,Entire home/apt,108,1,1,2022-12-05,1.0,1,340,1,R22000090888
52359621,"Edgewater 1BR w/ patio, W/D, 2 blocks to lakefront",107434423,Blueground,,Edgewater,41.9846543,-87.66223590000001,Entire home/apt,123,32,0,,,639,321,0,
51476882,"Medical District 2BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,99,32,1,2022-07-18,0.19,639,365,1,
51479557,"Medical District 2BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,166,32,3,2022-06-25,0.2,639,342,2,
51961917,"Andersonville's Secret Garden: 2 beds, 1 bath",18801829,Daniel,,Edgewater,41.98286,-87.6654,Entire home/apt,192,3,29,2022-12-05,3.72,1,110,29,R21000072842
51493537,"5-min to Downtown Chicago, near Pay Parking | 1BR",166918192,Brad & Sara,,Near West Side,41.88524,-87.64371,Entire home/apt,67,1,76,2022-12-16,4.58,10,356,57,R22000092009
51968837,Secluded Hidden Gem in Wicker Park - 4 BR near DT,300930607,Mne,,West Town,41.90692,-87.66605,Entire home/apt,119,2,15,2022-11-06,1.12,3,255,12,R20000058921
52372599,Spacious and Comfy 3 Bedroom Apt,55347882,George,,Washington Park,41.78746,-87.62337,Entire home/apt,77,3,0,,,1,74,0,R22000092035
51508699,Ukrainian village Hipster pad,173305205,Nicoll,,West Town,41.89756,-87.69633,Entire home/apt,168,2,28,2022-10-10,1.78,5,270,17,R19000043235
51519426,✨Rustic Studio Apartment Heart of Lincoln Square✨,96730613,Demitri,,Lincoln Square,41.96469,-87.6864,Entire home/apt,82,2,75,2022-11-26,4.98,20,328,57,R21000071071
51523984,Beautiful 1BR 1BA in Chicago Boystown/Wrigleyville,383187454,Kean,,Lake View,41.94177,-87.64152,Entire home/apt,117,2,60,2022-10-02,3.67,1,173,48,R21000069316
52374426,Luxury condo near Magnificent Mile,14377218,Lorna,,Near North Side,41.896,-87.62702,Entire home/apt,155,32,4,2022-10-22,0.34,1,209,4,
52389225,Vibrant studio at Uptown close to RedLine,273591286,Regina,,Uptown,41.97204,-87.66133,Entire home/apt,60,1,80,2022-12-06,5.3,16,11,62,R21000071168
52055960,Spacious private room near Central Park Pink Line,7165902,Robert,,North Lawndale,41.85325,-87.71415,Private room,110,3,9,2022-09-19,0.58,2,89,6,R19000047702
51551406,"S. Loop 1BR w/ Pool, Gym, Roof, 1 block to L",107434423,Blueground,,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,150,32,0,,,639,333,0,
51561068,Luxury  2/2+ Office Waterfront Condo Michigan Ave.,49626538,Nyshel,,Near South Side,41.86416,-87.62422,Entire home/apt,280,180,0,,,1,0,0,
52115774,Modern one bedroom close to McCormick!,356621073,Izzy,,Near South Side,41.85355,-87.62467,Entire home/apt,111,32,18,2022-12-01,3.18,2,312,18,R22000091733
52116387,The Roscoe Village Guest Suite,9959757,Jedidiah,,North Center,41.942970275878906,-87.67887878417969,Entire home/apt,150,32,2,2022-08-26,0.38,7,168,2,
52565723,"W. Loop Studio w/ Gym, Pool, Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,162,32,0,,,639,291,0,
52565899,"Medical District 2BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,98,32,0,,,639,365,0,
52565988,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,130,32,0,,,639,331,0,
52143861,"cheerful residential home,your room is here!!",418803746,Farid,,Belmont Cragin,41.92846,-87.74428,Private room,30,32,2,2021-10-25,0.14,2,364,0,R45678923104
52411864,High ceilings SPACIOUS entire floor 2Bed 2Bath apt,228134254,Adina,,Near West Side,41.87433,-87.68464,Entire home/apt,498,32,1,2022-10-10,0.42,2,260,1,R21000071337
52592009,"Luxury, urban chic room w/parking, near train",207406025,Jared,,Lake View,41.94005,-87.65541,Private room,99,1,1,2022-12-04,1.0,1,335,1,R22000092942
52600238,7B2eih3 Cozy Night's Stay -Queen Bedroom7c4/,22094147,Emma And Jim,,East Garfield Park,41.87862,-87.70358,Private room,37,1,13,2022-09-26,1.44,30,364,13,
52608824,"Loop Studio w/ Gym & W/D, nr El & Millennium Park",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,143,32,2,2022-01-31,0.16,639,342,1,
52941359,Lovely 700 sq ft Condo with Private Balcony,177511412,Joceline,,Lower West Side,41.85018,-87.67736,Entire home/apt,150,2,11,2022-10-16,0.81,4,131,9,R21000061016
52611708,Emerald Room,10821897,Valeriy,,North Lawndale,41.85393,-87.70706,Private room,59,1,22,2022-11-11,1.56,6,362,18,R21000062360
52616207,Eddy Street Upstairs Apartment,122849110,Joe,,Portage Park,41.94561,-87.7731,Entire home/apt,83,1,44,2022-12-04,3.71,1,148,44,R21000073947
52421674,Lincoln Park Charm + On site Parking Included!,1676552,Erika,,Lincoln Park,41.92952,-87.65044,Entire home/apt,400,3,33,2022-12-12,2.51,3,342,30,R21000071300
52951285,"Apartaestudio para 2 personas máximo, cómodo y limpio, muy central con múltiples vías de acceso, transporte urbano y cercanía a la estación del tren, variedad de restaurantes y tiendas.",428679671,Alba D,,Logan Square,41.93184,-87.69903,Entire home/apt,105,1,58,2022-12-11,4.41,1,319,54,R21000072720
52954257,Trendy West Town Flat - 2 bed / 1.5 bath w parking,89891209,Amy,,West Town,41.89487,-87.67336,Entire home/apt,240,2,26,2022-12-11,1.91,2,230,21,R21000072037
52965823,Renovated Master Suite in Spacious Duplex,6884844,Tammy,,Rogers Park,42.01474,-87.66306,Private room,80,1,3,2022-07-11,0.22,3,353,2,R21000071882
52437311,Spacious 3 bedroom in the hart of Chicago,37902487,Galina And Anar,,Near South Side,41.86454,-87.62432,Entire home/apt,100,33,0,,,1,0,0,
52439779,Spacious 2 Bed/2 Bath Apartment in West Town!,5325851,Josh,,West Town,41.89526,-87.66568,Entire home/apt,150,32,5,2022-11-23,0.45,4,345,5,
52628597,"Loop Studio w/ Gym & W/D, nr L & Millennium Park",107434423,Blueground,,Loop,41.8811213,-87.63199550000002,Entire home/apt,80,32,1,2022-02-05,0.09,639,365,1,
52474840,Your own private 4 bedroom house in Wrigley!,153282233,Justin,,Lake View,41.94529,-87.65143,Entire home/apt,89,32,6,2022-10-16,1.42,6,365,6,R19000039323
52638025,Deluxe  UK Village 2bedroom/ 2bath w/patio,173305205,Nicoll,,West Town,41.89816,-87.69421,Entire home/apt,255,2,22,2022-11-13,1.73,5,270,20,R19000043235
52985432,Huge Lincoln Park 6 Bed Duplex with Free Parking!,425533241,Mimi,,Lincoln Park,41.92363,-87.64908,Entire home/apt,119,32,2,2022-11-21,0.67,1,326,2,
52999087,"Streeterville Studio w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,129,32,0,,,639,293,0,
52638628,Fully furnished bedroom near medical district/UIC,173042271,Joelle,,East Garfield Park,41.87104,-87.69724,Private room,31,7,9,2022-12-16,0.83,3,212,9,R21000071652
52659604,*The Avers - Modern 2BR condo in Northside Chicago,50492515,Anita,,Albany Park,41.96958,-87.7243,Entire home/apt,126,2,67,2022-11-27,4.73,2,346,59,R21000072016
52512842,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.80043,-87.58512,Entire home/apt,74,1,16,2022-11-30,1.14,61,357,15,R19000043316
52521020,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.80001,-87.58979,Entire home/apt,92,1,23,2022-11-20,1.61,61,323,20,R22000079481
