id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43818411,Entirely Private Suite - Urban Oasis - Pilsen/UIC,138199415,Elaine,,Lower West Side,41.85659,-87.64307,Entire home/apt,100,1,84,2022-12-17,2.92,1,85,46,R20000056428
42757978,"Loop Studio w/ Pool, Gym, nr. Theatre District",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,131,32,0,,,639,271,0,32+ Days Listing
43292649,BRAND NEW Elegant Renovation in Bucktown (Chicago),344725153,Angelina,,Logan Square,41.91796,-87.67318,Entire home/apt,151,2,57,2022-11-26,1.8,1,343,20,R22000088156
43835007,Private KING EN-SUITE in 2BR/2BA MAG MILE Condo,179367980,Wendy And Matt,,Near North Side,41.9007,-87.62136,Private room,56,1,1,2020-07-14,0.03,12,0,0,R19000039401
43835556,Paradise on the Park,83740151,Ryan,,West Town,41.89303,-87.69151,Entire home/apt,130,2,120,2022-12-10,4.31,1,326,69,R20000057877
42795682,Entire apartment 2bd/1ba (+ sofa bed) - sleeps 6,72165035,Brendan,,Albany Park,41.96217,-87.72306,Entire home/apt,95,1,23,2022-11-25,0.69,1,181,22,R22000076412
43870930,Entire 2 Bdrm Apt Lincoln Square,22060289,Robin And Mike,,Lincoln Square,41.96905,-87.68333,Entire home/apt,115,32,6,2022-08-31,0.32,1,364,2,
43872717,Junior 1 Bedroom Surf Shack in Uptown,29828121,Frank,,Uptown,41.96113,-87.65124,Entire home/apt,67,32,12,2022-06-06,0.46,1,0,2,City registration pending
42892605,"Elegant, Bright Flat",1921252,Miranda & Marcos,,Humboldt Park,41.90043,-87.70883,Entire home/apt,99,10,12,2022-11-13,0.36,1,365,3,R19000037806
43346710,Archways at the Lincoln Park Zoo 2bed/2ba,176666947,Jessica,,Lincoln Park,41.91805,-87.63687,Entire home/apt,145,1,154,2022-12-02,4.84,1,335,55,R17000013063
43876715,Entire Apt in Heart of Chicago,871911,Mo  &  Ganna,,Lake View,41.94577,-87.65071,Entire home/apt,250,2,6,2022-09-19,0.21,6,335,2,R20000056417
42898556,Andersonville Modern Vintage,136186496,Jim,,Edgewater,41.98446,-87.67171,Private room,125,1,0,,,2,0,0,R20000056319
43367773,Primary Bedroom with King bed for Long Term Stay,277460072,Arsène,,Washington Park,41.78549,-87.61594,Private room,159,32,1,2022-10-03,0.38,7,164,1,R22000086176
43368500,Queen Bed Bedroom D for Up to 2 for Long Term Stay,277460072,Arsène,,Washington Park,41.78664,-87.61528,Private room,65,30,0,,,7,180,0,R22000086176
42900122,Bronzeville Apartment minutes from downtown!,63239107,Tricia,,Grand Boulevard,41.81076,-87.61072,Entire home/apt,249,1,49,2022-12-12,1.51,1,360,23,R21000075438
42920816,"W. Loop 1BR w/ Gym, Pool, nr Fulton Mkt",107434423,Blueground,,Near West Side,41.883056,-87.65131389999999,Entire home/apt,185,32,2,2021-04-03,0.07,639,140,0,32+ Days Listing
42929197,"Entire home, top floor 2BR w/ office room & deck!",22998917,John,,Humboldt Park,41.90751,-87.70863,Entire home/apt,120,2,50,2022-12-15,1.74,1,275,22,R21000073365
44012543,Walk to Everything! Lively Wicker Park Studio,200416010,Saul,,West Town,41.90241,-87.67227,Entire home/apt,68,32,114,2022-11-27,3.84,5,365,33,City registration pending
42933476,W/Breakfast! By Metra & Jackson Park Hospital,47056445,Andy,,South Shore,41.76092,-87.58875,Private room,36,20,8,2022-05-29,0.24,9,231,3,R20000055861
43414161,Room B8,327103193,Jorge,,South Chicago,41.74329,-87.54615,Private room,15,32,9,2022-10-17,0.33,14,11,2,C20000052308
42936800,"W. Loop 1BR w/ Gym, Pool, nr. Fulton Mkt",107434423,Blueground,,Near West Side,41.883056,-87.65131389999999,Entire home/apt,158,32,1,2021-08-14,0.06,639,308,0,32+ Days Listing
44472783,"Loop 1BR w/ Gym, Doorman, nr L & Parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,83,32,1,2022-08-27,0.26,639,365,1,32+days Listing
44472905,"Lincoln Park Studio w/ W/D, nr L & New City",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,118,32,0,,,639,273,0,32+days Listing
44045740,"Master Suite, Bunk Beds + Queen Sleeper w Two Bathrooms and Full Kitchen, TV, Sonos, W/D, Patio, Lincoln Park (203)",53964832,Jonathan,,Lincoln Park,41.9291,-87.64426,Entire home/apt,279,3,16,2022-11-27,0.56,14,362,9,2718818
44489721,"Views!!! Lake!! Pool, balcony!",80999589,Wendy,,Near North Side,41.89218,-87.61717,Entire home/apt,299,32,0,,,1,0,0,
44508237,Bittersweet by the Lake,38018900,Meagan,,Lake View,41.95393,-87.64732,Entire home/apt,97,5,25,2021-11-09,0.92,1,70,0,R20000057608
44051925,Beautiful Studio just across from the beach!,327531212,Christina,,Edgewater,41.98783,-87.65491,Entire home/apt,113,1,16,2022-10-22,0.99,3,356,8,R22000084990
43486577,Clean Warm Welcoming Experience,345698805,Johnie,,East Garfield Park,41.87905,-87.69443,Private room,110,32,0,,,1,0,0,R20000055875
43489645,Lincoln Park Apartment with Backyard! - 2 Bedrooms,40727702,Nicholas,,Lincoln Park,41.93027,-87.64656,Entire home/apt,145,1,57,2022-12-01,1.85,1,46,23,R20000055860
44533288,18 Pershing Inn 1 Bed 1 Bath Entire Studio,34191427,Sonia,,Brighton Park,41.82187,-87.68587,Entire home/apt,60,5,7,2022-11-12,2.14,8,361,7,R20000055392
44535474,"Spacious, Work Friendly Townhouse w/ 2 car garage",194299805,Shaun,,Avondale,41.94032,-87.71494,Entire home/apt,94,32,5,2022-09-15,0.3,3,178,3,
44557865,"Homey, energy efficient 2 &  separate laundry room",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.76269,-87.61428,Private room,40100,1,59,2022-03-28,2.07,4,251,23,R21000073814
44557909,Gigantic Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94782,-87.65834,Entire home/apt,170,2,84,2022-12-01,3.36,8,70,45,R21000062759
43500305,Stylish 1 bedroom with car rental option (2J),346927652,Scott,,South Lawndale,41.84748,-87.7267,Entire home/apt,45,32,0,,,2,0,0,City registration pending
44112535,Beautifully Remodeled Flat Downtown,170785489,Dmd,,Near North Side,41.89792,-87.63829,Entire home/apt,209,2,79,2022-12-16,2.73,38,332,36,2570165
43514955,"New King & Queen Suite w 2 Bed, 2 Bath, W/D, Full Kitchen (404)",53964832,Jonathan,,Lincoln Park,41.92976,-87.64447,Entire home/apt,288,10,12,2022-09-20,0.4,14,334,5,2718818
43518441,Private Bedroom Close to O’hare,128265803,Victor,,Norwood Park,41.99613,-87.79205,Private room,29,2,10,2022-12-04,0.32,11,81,3,R20000055874
43543457,Michigan Ave Downtown Private Room + ensuite Bath,336504529,Don,,Loop,41.87045,-87.62423,Private room,115,1,1,2020-05-30,0.03,7,0,0,R19000039355
44566641,"Gold Coast 2BR w/ Roof, Gym, nr MagMile",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,179,32,0,,,639,321,0,32+days Listing
44566657,"Lincoln Park Studio w/ W/D, nr L & New City",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,108,32,0,,,639,319,0,32+days Listing
44566777,"Loop 2BR w/ Gym, Doorman, nr L & Parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,177,32,0,,,639,146,0,32+days Listing
44566798,"Loop 2BR w/ Gym, Roof, nr Riverwalk & the L",107434423,Blueground,,Loop,41.88558099999999,-87.6257005,Entire home/apt,117,32,0,,,639,354,0,32+days Listing
44113617,Luxury Downtown Penthouse with Private Rooftop!,170785489,Dmd,,Near North Side,41.89761,-87.63808,Entire home/apt,356,2,100,2022-11-26,3.44,38,356,49,2570168
44568143,"S. Loop 1BR, nr L, Grant Park & Sheed",107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,124,32,0,,,639,315,0,32+days Listing
43576117,Gorgeous Studio 15 Minutes From Ohare!,86401160,Eddie,,Dunning,41.94467,-87.82705,Entire home/apt,74,2,67,2022-12-12,4.14,1,220,52,R21000069579
43600854,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Sonos, Full Kitchen (302)",53964832,Jonathan,,Lincoln Park,41.92913,-87.6433,Entire home/apt,189,2,44,2022-11-27,1.45,14,350,29,2718818
44116982,The Orleans - Floor 3: Private rooftop deck!,170785489,Dmd,,Near North Side,41.89712,-87.6383,Entire home/apt,649,2,19,2022-09-06,0.64,38,338,10,2570168
44665594,"Homey, energy efficient 1 & separate laundry room",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.7638,-87.61257,Private room,40,1,37,2022-11-15,1.29,4,365,17,R21000073814
44680198,Comfortable & Cozy in Bridgeport,10733175,Molly,,Bridgeport,41.83555,-87.65353,Entire home/apt,65,2,56,2022-12-10,2.78,1,82,24,R21000062030
43602799,Heart of Bucktown Private Retreat,33644944,Jeremy,,Logan Square,41.91592,-87.67817,Entire home/apt,94,3,30,2022-10-09,0.99,1,8,9,R20000055869
43638464,Cute Attic Apartment in Historic Ukrainian Village,231272947,Liyaquat,,West Town,41.9023,-87.67987,Entire home/apt,101,3,58,2022-11-19,2.07,2,0,36,R22000083147
43662803,Modern Luxury 4 Bed/3.5 Bath with Garage Parking!,204270988,Abacus,,Near West Side,41.86932,-87.68309,Entire home/apt,249,1,76,2022-12-13,2.5,3,337,18,R22000082363
43689052,Hyde Park/UC Newly Renovated Private Room #1,348938093,Andy,,Grand Boulevard,41.80633,-87.60671,Private room,54,1,82,2022-11-28,2.7,3,180,30,R20000056184
44697869,Chicago all-inclusive  2nd Fl Nr Hyde Park Lake,273076659,Dwight,,South Shore,41.77302,-87.58203,Entire home/apt,80,32,1,2022-06-04,0.15,5,365,1,
45515581,Chicago Themed Garden Unit - Historic Bronzeville,19541995,Kendal,,Douglas,41.82998,-87.62028,Entire home/apt,115,32,62,2022-12-10,2.36,2,82,41,R20000058484
44132383,The Orleans - Floor 2: Private roofdeck Patio!,170785489,Dmd,,Near North Side,41.89652,-87.63859,Entire home/apt,649,2,10,2022-12-11,0.54,38,328,8,2570163
44971476,Loft style apartment near Humboldt Park,126734826,Antonio,,Humboldt Park,41.89824,-87.70401,Entire home/apt,236,7,14,2022-08-01,0.53,2,113,7,R20000052971
44976530,"Private, Cozy, Vintage Garden (Metra nearby)",131098042,Janis,,Portage Park,41.95935,-87.75209,Entire home/apt,57,6,52,2022-11-28,1.89,1,329,14,R20000058341
45546582,Bohemian Moto Inn,6770274,Nicole & Anders,,West Town,41.89713,-87.67569,Entire home/apt,217,2,73,2022-12-11,2.78,1,75,36,R21000061839
44145941,Stunning Duplex Condo #1 - Downtown River North,170785489,Dmd,,Near North Side,41.89788,-87.63951,Entire home/apt,216,2,110,2022-12-15,3.72,38,325,55,2665019
45556008,Spacious Wicker Park Penthouse w/ Private Roof,19333450,David,,West Town,41.90139,-87.67173,Entire home/apt,150,32,0,,,1,68,0,R20000058507
44163692,Room A - very comfortable 1 bedroom king-size bed,40832295,Shannon,,Belmont Cragin,41.919392,-87.779465,Private room,150,2,5,2022-09-19,0.7,4,365,5,R22000077883
44167294,"Luxury Condominium, Heart of Old Town/ Gold Coast",349884375,Sena,,Near North Side,41.90413,-87.6347,Entire home/apt,178,32,10,2022-10-20,0.37,5,365,5,
45099241,Discover Chicago from a Modern Apartment,2069798,Afsha,,Logan Square,41.9161,-87.71184,Entire home/apt,216,3,57,2022-11-27,2.03,6,71,19,R20000054738
45102210,Amazing City Get Away. Perfect for Entertaining!,46939427,Anthony,,Logan Square,41.92613,-87.69761,Entire home/apt,564,32,6,2021-10-10,0.22,6,365,0,R17000015121
45559524,"Gold Coast 2BR w/ Gym, Rooftop, nr MagMile",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,113,32,2,2022-05-20,0.1,639,361,1,32+days Listing
45564076,Only Urban Beach House in Chicago,204348047,Keith,,Rogers Park,42.00884,-87.66092,Entire home/apt,785,3,23,2022-10-09,0.9,1,329,10,R20000058489
44203673,"Clean, Cozy, Quiet Single Room SouthShore Bungalow",28501460,Delia,,South Shore,41.76439,-87.57347,Private room,25,1,6,2022-10-10,0.65,7,142,6,R18000036975
44206651,"Wonderful 2BR, 2BA Near Wrigley Lower Level Only",355912569,Adrienne,,North Center,41.94838,-87.68536,Entire home/apt,300,2,2,2022-08-08,0.13,2,66,1,R19000051338
44213093,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Full Kitchen (402)",53964832,Jonathan,,Lincoln Park,41.93101,-87.64431,Entire home/apt,189,2,37,2022-10-24,1.48,14,360,19,2718818
45172935,Vista King,318103179,Hotel Julian,,Loop,41.88516,-87.62486,Hotel room,111,1,38,2022-11-21,1.56,3,347,14,47-5611763
44213162,"New King & Queen w 2 Bed, 2 Bath, W/D, Full Kitchen and Queen Sleeper Sofa (304)",53964832,Jonathan,,Lincoln Park,41.9295,-87.6433,Entire home/apt,279,3,32,2022-11-13,1.09,14,361,18,2718818
44234840,"Lake+Park VIEWS| Mich Ave, Museums, Dtown 2bd/2ba",335157368,Jer+Lisa,,Near South Side,41.86658,-87.6253,Entire home/apt,187,2,120,2022-12-11,4.14,5,80,46,R22000086738
44252444,Huge Home * Yard * Parking * Best Location,170049620,Alex,,Near North Side,41.90954,-87.63778,Entire home/apt,528,2,83,2022-12-16,2.86,1,297,33,R18000033663
44259635,Penthouse Condo + Roof Deck + Gym in Wicker Park,115593975,Jillian,,West Town,41.90924,-87.67056,Entire home/apt,791,3,8,2022-10-11,0.37,1,177,3,R20000056815
44292481,"MICH AVE #23  2bd/2ba Downtown, Museums w/ Views",335157368,Jer+Lisa,,Loop,41.86753,-87.62551,Entire home/apt,182,2,78,2022-11-30,2.7,5,78,41,R21000068177
44305841,"MICH AVE #25 Downtown, Grant Park, Museums 2bd/2ba",335157368,Jer+Lisa,,Loop,41.86792,-87.62492,Entire home/apt,183,2,81,2022-12-11,2.79,5,78,26,R22000086740
44307585,Traditional Greystone Chicago 4-bedroom Duplex Apt,126734826,Antonio,,Humboldt Park,41.89676,-87.70224,Entire home/apt,270,3,48,2022-11-28,1.64,2,69,18,R20000052971
45177174,Clean & Comfortable 2 Bed Bordering Humboldt Park!,149146958,Marabella,,Humboldt Park,41.91024,-87.70361,Entire home/apt,75,1,83,2022-12-12,3.11,1,356,36,R20000058508
45185727,Awesome Brick and Timber Loft in West Loop,1286016,Dina,,Near West Side,41.88704,-87.64976,Entire home/apt,161,7,26,2022-11-19,0.97,1,174,12,R22000091327
45638810,A private place to call home,353286647,Teresa,,East Garfield Park,41.87247,-87.71526,Entire home/apt,265,32,7,2021-10-24,0.37,1,0,0,R20000058882
44320634,"2bedroom, lake/city view, magmile/streeterville",277385663,Anthony,,Near North Side,41.89328,-87.61604,Entire home/apt,165,32,0,,,1,0,0,
45214721,WF Home Sweet Home,263951019,Wf,,Bridgeport,41.83625,-87.64426,Entire home/apt,123,2,25,2022-11-26,0.98,1,73,24,R20000054991
45686609,Trendy Attic Getaway,157326335,Chase,,Avondale,41.9347,-87.71909,Entire home/apt,129,2,73,2022-11-06,4.74,1,94,58,R21000069650
45250313,"Loop 2BR w/ Gym, Doorman, nr L & Parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,202,32,1,2021-09-19,0.07,639,319,0,32-days listing
45267441,Illinois Medical District,365764996,Zandra,,Lower West Side,41.85016,-87.67774,Private room,55,3,12,2022-09-19,0.57,3,178,9,R20000058370
45267938,Welcome Home,365764996,Zandra,,Lower West Side,41.84998,-87.67758,Private room,38,3,41,2022-10-22,1.57,3,268,26,R21000073252
44344194,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,,Lake View,41.94207,-87.6698,Entire home/apt,79,1,78,2022-11-14,2.69,61,355,37,R21000062100
45281916,Attached bath. UChicago Hospital. Train.,1385332,Patt,,Woodlawn,41.78275,-87.6061,Private room,42,32,6,2022-11-15,0.29,16,245,3,
45301793,Luxurious Private room & Private bath,137568651,Charlie,,Dunning,41.93907,-87.78847,Private room,69,1,7,2021-01-01,0.25,6,294,0,R20000058899
44375009,Logan/Avondale Perfection -2 Min Walk to Blue Line,36745236,Nora,,Avondale,41.94003,-87.71533,Entire home/apt,111,4,42,2022-12-05,1.45,1,330,23,R21000073767
44412504,Cozy condo Oak Park,357463883,Allen,,Austin,41.89658,-87.77518,Entire home/apt,95,3,81,2022-11-30,2.79,1,172,31,
45304613,COZY Private Room & Private Bath,137568651,Charlie,,Dunning,41.93871,-87.78876,Private room,52,1,39,2022-11-17,1.88,6,359,13,R20000058899
44432427,Quiet Andersonville near Restaurants and Shopping,54531970,Byron,,Edgewater,41.98397,-87.67396,Private room,85,2,21,2022-10-24,0.75,1,364,10,R20000056807
44433063,Flat in Lincoln Park 2-Flat Central to Everything,358899064,Brian,,Lincoln Park,41.93111,-87.649,Entire home/apt,301,4,58,2022-11-21,2.08,2,126,24,R22000089801
45313325,qB1b32x Luxurious Stay - Two Bedroom Suite,22094147,Emma And Jim,,East Garfield Park,41.87734,-87.70229,Private room,74,32,5,2021-10-10,0.3,30,0,0,City registration pending
45768095,Sunny Place with Restaurants Around the Corner,371036931,Roseanna,,Near West Side,41.87278,-87.65162,Entire home/apt,135,4,43,2022-11-27,2.41,32,343,31,Registered
46088233,Private Apartment in Noble Square 4bed,126478047,Natalie,,West Town,41.9009,-87.66633,Entire home/apt,158,1,33,2022-12-11,2.6,1,74,30,R21000069781
45784632,Spacious Studio w/Balcony in Bucktown/Wicker Park,77972775,Doug,,West Town,41.91111,-87.67439,Entire home/apt,132,2,51,2022-12-11,1.93,2,323,28,R22000077237
45788036,Hidden Gem of Chicago,129796584,Kenneth,,Uptown,41.97034,-87.67005,Private room,107,3,20,2022-11-09,0.79,1,145,13,R20000058886
45328855,Bienvenu Chez Moi,202385826,Mouna,,North Center,41.93704,-87.68662,Entire home/apt,102,2,60,2022-10-07,3.26,1,110,38,R20000058342
45329300,Gorgeous NEW 5 BDR/ 4BA in Logan Square w/Parking!,17942597,Maria,,Avondale,41.93652,-87.69741,Entire home/apt,384,3,49,2022-12-12,1.79,1,337,22,R21000073812
45334247,Artfully Designed Single Family Home West Loop,2036716,Daniel,,Near West Side,41.87728,-87.66689,Entire home/apt,95,32,18,2022-11-21,0.78,1,278,9,R21000073339
45337459,3bdrm/2bth in restored brownstone in Bronzeville,1299321,Phill,,Grand Boulevard,41.81881,-87.61223,Entire home/apt,113,3,61,2022-11-29,2.33,2,348,34,R22000087626
46090808,Beautiful Private Room 5 min to the City,371036931,Roseanna,,Near West Side,41.87052,-87.65166,Private room,60,3,29,2022-11-09,1.15,32,247,21,Registered
45789649,Good Stay/ 2 bedroom off Addison Blue Line,145398044,Monika & Wes,,Avondale,41.94571,-87.72139,Entire home/apt,164,3,129,2022-11-20,5.05,1,75,55,R20000059430
46106793,Comfortable Room Five Min Walk to Blue Line/ RM 1,102750577,Jane,,Irving Park,41.94802,-87.71329,Private room,49,1,39,2022-12-03,1.7,6,347,22,R21000073218
46135202,A lot of amenities south loop,344404176,Amyn,,Douglas,41.8362,-87.61329,Shared room,250,32,0,,,4,0,0,City registration pending
46155097,舒适的旅途驿站,96810944,Lin & Peter,,Norwood Park,41.98432,-87.8115,Private room,40,3,15,2022-08-26,0.62,2,214,4,R17000014492
45401270,Sacramento Home,365089948,Anais,,Chicago Lawn,41.77621,-87.69767,Entire home/apt,109,1,41,2022-11-07,1.52,1,364,19,R20000058501
45411031,Amazing Lakeview East 3 bedroom apartment.,303799160,Stephan,,Lake View,41.9369,-87.64688,Entire home/apt,225,3,53,2022-11-06,2.54,2,339,29,R20000058337
45414008,CUTE plant filled studio,195263141,Doe,,Rogers Park,42.01781,-87.66762,Entire home/apt,50,32,10,2021-04-18,0.38,1,0,0,R20000058347
45796279,Justice Hotel at 6018North – Room 2North,290519522,Tricia,,Edgewater,41.99065,-87.65814,Private room,125,1,9,2021-11-07,0.46,5,0,0,R21000075900
45798133,"Entire private coach house near transit, nightlife",7497823,Justin,,Logan Square,41.92068,-87.69102,Entire home/apt,95,2,109,2022-12-11,7.02,1,21,86,R20000058885
46197873,5min to Wicker & DT | Lux Flat + W&D | Zencity,47172572,Zencity,,West Town,41.89594,-87.65122,Entire home/apt,85,2,58,2022-11-06,2.38,61,349,27,R21000062561
45812729,Bright & Happy Apartment,371036931,Roseanna,,Near West Side,41.87276,-87.65148,Entire home/apt,125,4,37,2022-11-27,1.55,32,335,24,Registered
45453685,Unique Garden Apartment in the Center of Pilsen,30010092,Noel,,Lower West Side,41.85511,-87.6658,Entire home/apt,125,2,111,2022-12-04,4.13,1,159,63,Chicago Registration Number: R20000058883
45455836,Wicker Park Apartment w Rooftop and Balcony,55046353,Ryan,,West Town,41.90935,-87.67369,Entire home/apt,100,32,1,2020-11-17,0.04,1,0,0,R20000058503
45826140,Peaceful 3bd/1ba with Movie Room in South Shore,371518387,Nosayaba And Mia,,South Shore,41.75493,-87.58272,Entire home/apt,163,3,48,2022-10-12,1.94,1,173,22,R21000069719
45826341,Perfect Place,371036931,Roseanna,,Near West Side,41.86875,-87.65562,Entire home/apt,125,4,25,2022-11-27,0.97,32,355,18,Registered
46259064,Marvelous Penthouse Suite Filled W/ Natural Light,254411466,Trevor,,West Town,41.90291,-87.69349,Entire home/apt,63,1,55,2022-11-28,2.24,1,308,26,R21000074501
45481169,Beautiful Vintage Home  Old Growth Forest Backyard,8607123,Grainne,,Edgewater,41.99629,-87.67491,Entire home/apt,200,32,3,2022-08-09,0.16,2,9,1,R17000015507
45487005,OFFICE SPACE ONLY - Private Modern Backyard Studio,6962723,Shane,,Logan Square,41.92041,-87.69986,Entire home/apt,10,180,0,,,1,257,0,
46278553,New! Beautiful 2BR Apartment in Old Town,45074012,Raymond,,Lincoln Park,41.91228,-87.64222,Entire home/apt,126,3,120,2022-12-05,4.75,1,98,60,R20000059723
45495441,HighSpeed WIFI Gorgeous 1BD/1BA LAKEVIEW Apartment,49626033,Roma,,Lake View,41.94069,-87.66597,Entire home/apt,90,32,4,2022-08-16,0.19,31,365,2,City registration pending
45512087,Cute room in downtown Boystown,8803468,Ashley,,Lake View,41.9461,-87.64982,Private room,33,1,251,2022-12-17,9.54,10,76,132,2738085
46280796,Modern Condo,15616603,Shawn,,South Shore,41.75232,-87.55747,Entire home/apt,307,1,23,2022-11-25,2.06,1,71,23,R20000060217
46282113,04a. Full Bed in Shared Coed Space - 3 Mi to NWU,2907254,Joe,,West Ridge,42.01653,-87.68778,Shared room,19,1,4,2022-07-06,0.17,17,79,2,R21000075752
45864010,30 E. Huron #4005 Private Residence,257464365,Kevin,,Near North Side,41.89445,-87.6258,Entire home/apt,75,32,3,2022-02-10,0.2,18,90,1,City registration pending
45864022,30 E. Huron #2205 Private Residence,257464365,Kevin,,Near North Side,41.89504,-87.62687,Entire home/apt,89,32,2,2022-07-09,0.3,18,22,2,City registration pending
46879463,"Homey, Energy Efficient 3 & Separate Laundry Room.",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.76259,-87.61438,Private room,35,1,6,2022-01-29,0.25,4,253,3,R20000054716
46883218,Bucktown/ Wicker Park Sunny 1BR with King Bed,316542362,Susana,,Logan Square,41.91731,-87.67481,Entire home/apt,120,32,3,2022-08-13,0.37,1,340,3,
45867707,Kafka's Room,73114817,Leonid,,West Garfield Park,41.87112,-87.72782,Private room,85,2,46,2022-10-12,1.75,5,365,12,R20000059104
45868710,Welcome to the Wrightwood - Chic & Newly Renovated,329789181,Niall & Stefanie,,Logan Square,41.92918,-87.71361,Entire home/apt,669,3,37,2022-11-27,1.57,1,350,18,R22000088963
46321644,"Bright, Airy SMART HOME. 2 Bedroom Patio & Sunroom",190693455,Andy,,Hermosa,41.9267,-87.7342,Entire home/apt,112,2,12,2022-12-04,0.6,1,240,6,R20000059424
46331343,"Cozy, clean and private loft apt • 15 min to city",5720152,Pam,,Lower West Side,41.85457,-87.68506,Entire home/apt,42,2,36,2022-08-15,1.46,4,0,15,R20000058346
45879821,"Beautiful Loft 5 min to the Loop, Free Parking",371036931,Roseanna,,Near West Side,41.86937,-87.6536,Entire home/apt,125,4,54,2022-10-21,2.34,32,351,31,Registered
46920402,Cozy and cool designer Wrigleyville flat,3230291,David,,Lake View,41.9468864,-87.6649941,Entire home/apt,70,3,24,2022-12-15,4.62,7,353,24,R22000085135
45880067,Beautiful Loft in Greektown/Little Italy,371036931,Roseanna,,Near West Side,41.86956,-87.65208,Entire home/apt,125,5,15,2022-10-10,0.78,32,355,10,Registered
45885253,Alexandre Dumas’ Room,73114817,Leonid,,West Garfield Park,41.87256,-87.72834,Private room,85,2,29,2022-10-07,1.16,5,310,16,R20000059104
46921387,Modern 1 bedroom w/ luxury amenities in the Loop,377995844,Anne,,Loop,41.88475,-87.63372,Entire home/apt,158,3,79,2022-11-26,3.33,2,168,39,R21000060505
46358877,Garfield Manor,518640,Erick,,East Garfield Park,41.88755,-87.71557,Entire home/apt,80,2,81,2022-12-12,3.5,1,244,27,R22000090694
45908545,Great Location,371036931,Roseanna,,Near West Side,41.87166,-87.65103,Entire home/apt,125,4,43,2022-10-29,1.8,32,357,23,Registered
46371937,Cozy Basement Apartment - Great Location!,87355152,Dario,,Humboldt Park,41.91186,-87.70659,Entire home/apt,53,1,21,2022-12-17,4.7,5,9,21,R18000023833
45913716,"Free Parking , Full furnished 1B apt",252408635,Andie,,Uptown,41.95549,-87.65178,Entire home/apt,77,1,20,2022-11-06,2.79,24,171,20,2845517
46941176,Pelotoning while Airbnb'ing in Chicago!,348944587,Kerilyn,,Logan Square,41.92961,-87.69961,Entire home/apt,96,1,118,2022-12-08,5.04,2,28,70,R20000060227
46372054,Harvard,248503049,Collins,,Douglas,41.84233,-87.61546,Private room,90,32,0,,,1,0,0,R20000059418
46944409,Lovely Designer Home RiverWest 4-Bedrooms/4-Bath,31113244,Cary,,West Town,41.89491,-87.65248,Entire home/apt,1000,1,31,2022-11-26,1.59,4,324,20,R21000063840
46947744,30 E. Huron #5410 Private Residence,257464365,Kevin,,Near North Side,41.89465,-87.62734,Entire home/apt,92,32,0,,,18,78,0,City registration pending
45956460,Cozy Place in The Old Irving Park Area,195149624,Alberto,,Irving Park,41.94333,-87.73052,Entire home/apt,115,3,44,2022-11-27,2.35,1,179,25,R21000073139
45968904,Beautiful Private Room 5 min to downtown Chicago,371036931,Roseanna,,Near West Side,41.8711,-87.65125,Private room,60,5,33,2022-12-01,2.11,32,320,27,Registered
46984000,Vintage Luxury-Fully Furnished- Spacious 3BR/1BA,2768314,Jason,,West Town,41.90004,-87.68331,Entire home/apt,90,32,3,2021-05-04,0.12,3,83,0,City registration pending
46410258,"Lakeview 2BR, nr L, Wrigleyville district",107434423,Blueground,,Lake View,41.9451758,-87.6558201,Entire home/apt,171,32,0,,,639,323,0,32+days Listing
45990524,Private Room in Beautiful Apartment,371036931,Roseanna,,Near West Side,41.87016,-87.65182,Private room,60,5,36,2022-11-10,1.62,32,336,19,Registered
45991867,CHICAGO SKYLINE VIEWS,371036931,Roseanna,,Near West Side,41.86898,-87.65667,Entire home/apt,129,5,24,2022-11-20,0.94,32,346,19,Registered
46416869,Tones' Comfort Stay near the U of Chgo,375563000,Anthony,,Woodlawn,41.78108,-87.60332,Entire home/apt,104,1,79,2022-11-27,3.16,1,169,50,R21000075350
45993925,"Douglas Park - Roof-top garden, creative interior",372603758,Zachary,,North Lawndale,41.86057,-87.69316,Private room,50,32,0,,,1,0,0,R20000059735
